,token,count
1831,management,52
1832,campaigned,52
1833,palm,52
1834,respect,52
1835,protest,52
1836,miller,52
1837,negotiating,52
1838,officer,52
1839,continuing,52
1840,clean,52
1841,unaccompanied,52
1842,harder,52
1843,anthony,52
1844,error,52
1845,pledge,52
1846,tweeting,52
1847,couple,52
1848,separating,52
1849,hush,52
1850,example,51
1851,papadopoulos,51
1852,effective,51
1853,prices,51
1854,denies,51
1855,site,51
1856,prosecution,51
1857,christopher,51
1858,johnson,51
1859,chair,51
1860,sworn,51
1861,students,51
1862,dramatic,51
1863,reflect,51
1864,desantis,51
1865,extended,51
1866,narrow,51
1867,standard,51
1868,taxpayer,51
1869,withdraw,51
1870,successful,51
1871,branch,51
1872,independents,51
1873,model,51
1874,rare,51
1875,track,51
1876,alongside,51
1877,governors,50
1878,ports,50
1879,offices,50
1880,east,50
1881,prompted,50
1882,deduction,50
1883,round,50
1884,physical,50
1885,rise,50
1886,stated,50
1887,conflict,50
1888,closing,50
1889,consequences,50
1890,contest,50
1891,quarter,50
1892,sit,50
1893,returns,50
1894,roll,50
1895,unprecedented,50
1896,narrowly,50
1897,proceedings,50
1898,names,50
1899,residents,50
1900,mcgahn,50
1901,explain,50
1902,nixon,50
1903,communities,50
1904,permanent,50
1905,conclusion,50
1906,adam,50
1907,activities,50
1908,sinema,49
1909,corker,49
1910,anger,49
1911,suspicious,49
1912,husband,49
1913,ally,49
1914,daily,49
1915,critic,49
1916,property,49
1917,improper,49
1918,oklahoma,49
1919,separations,49
1920,coordinated,49
1921,thinking,49
1922,granted,49
1923,negative,49
1924,minimum,49
1925,light,49
1926,dhs,49
1927,onto,49
1928,gang,49
1929,resources,49
1930,criticizing,49
1931,gillum,49
1932,land,49
1933,timing,49
1934,disclose,49
1935,detroit,49
1936,nature,49
1937,tape,49
1938,interactions,49
1939,worth,49
1940,relationships,49
1941,asks,49
1942,jerusalem,48
1943,opposing,48
1944,capital,48
1945,urging,48
1946,success,48
1947,jonathan,48
1948,dangerous,48
1949,officially,48
1950,openly,48
1951,prospect,48
1952,development,48
1953,announce,48
1954,accusation,48
1955,cory,48
1956,piece,48
1957,shifting,48
1958,movement,48
1959,places,48
1960,combat,48
1961,victims,48
1962,host,48
1963,campaigning,48
1964,counted,48
1965,demanding,48
1966,pending,48
1967,traveling,48
1968,sweeping,48
1969,machine,48
1970,heading,48
1971,respondents,48
1972,decade,48
1973,meaning,48
1974,laid,48
1975,commerce,48
1976,pompeo,47
1977,fencing,47
1978,hired,47
1979,dan,47
1980,headed,47
1981,loss,47
1982,assistant,47
1983,mother,47
1984,modern,47
1985,gotten,47
1986,strategist,47
1987,mounting,47
1988,taxpayers,47
1989,jon,47
1990,diego,47
1991,surrounding,47
1992,original,47
1993,sway,47
1994,detail,47
1995,vowed,47
1996,blue,47
1997,arrested,47
1998,wins,47
1999,gathered,47
2000,answered,47
2001,evening,47
2002,mind,47
2003,marist,47
2004,raid,47
2005,inappropriate,47
2006,pulled,47
2007,affair,47
2008,exit,47
2009,promises,47
2010,tied,47
2011,mcsally,46
2012,fairfax,46
2013,treatment,46
2014,activity,46
2015,privilege,46
2016,deny,46
2017,produce,46
2018,eventually,46
2019,necessarily,46
2020,patrick,46
2021,devices,46
2022,navy,46
2023,smaller,46
2024,alleging,46
2025,sentenced,46
2026,rallies,46
2027,pretty,46
2028,ken,46
2029,applications,46
2030,creating,46
2031,options,46
2032,core,46
2033,relief,46
2034,tim,46
2035,stage,46
2036,woodruff,46
2037,speculation,46
2038,schiff,46
2039,worse,46
2040,consultant,46
2041,catherine,46
2042,purpose,45
2043,absentee,45
2044,signing,45
2045,regardless,45
2046,vocal,45
2047,reviewing,45
2048,coalition,45
2049,linked,45
2050,ted,45
2051,advice,45
2052,died,45
2053,bond,45
2054,mandate,45
2055,recuse,45
2056,refugee,45
2057,brian,45
2058,matt,45
2059,missouri,45
2060,retiring,45
2061,negotiate,45
2062,brown,45
2063,encouraged,45
2064,corruption,45
2065,client,45
2066,parent,44
2067,offers,44
2068,moves,44
2069,cruz,44
2070,sort,44
2071,reputation,44
2072,dealing,44
2073,gained,44
2074,papers,44
2075,missed,44
2076,europe,44
2077,massachusetts,44
2078,attacked,44
2079,remaining,44
2080,lady,44
2081,tennessee,44
2082,presence,44
2083,register,44
2084,reporting,44
2085,atlanta,44
2086,frustrated,44
2087,sparked,44
2088,armed,44
2089,ceo,44
2090,tucker,44
2091,looked,44
2092,active,44
2093,submitted,44
2094,manager,44
2095,hhs,43
2096,explosive,43
2097,sean,43
2098,memos,43
2099,minister,43
2100,amounts,43
2101,rates,43
2102,wing,43
2103,sales,43
2104,caused,43
2105,finding,43
2106,reject,43
2107,protests,43
2108,chances,43
2109,crucial,43
2110,watched,43
2111,balance,43
2112,launch,43
2113,contacted,43
2114,mass,43
2115,handle,43
2116,changing,43
2117,mentioned,43
2118,representatives,43
2119,columbia,43
2120,extent,43
2121,denying,43
2122,ron,43
2123,enthusiasm,43
2124,controlled,43
2125,impose,43
2126,predicted,43
2127,attempted,43
2128,sat,43
2129,finish,43
2130,appropriations,43
2131,ones,43
2132,vast,43
2133,wake,43
2134,settlement,42
2135,dnc,42
2136,elect,42
2137,divisive,42
2138,usually,42
2139,safe,42
2140,comply,42
2141,klobuchar,42
2142,formally,42
2143,warrant,42
2144,strzok,42
2145,hurricane,42
2146,happy,42
2147,struggled,42
2148,split,42
2149,maintained,42
2150,hands,42
2151,unlike,42
2152,chose,42
2153,obstruct,42
2154,competitive,42
2155,reaction,42
2156,comprehensive,42
2157,student,42
2158,announcing,42
2159,increasing,42
2160,kobach,42
2161,figures,42
2162,delayed,42
2163,minors,42
2164,engaged,42
2165,double,42
2166,hate,42
2167,responding,42
2168,green,42
2169,flip,42
2170,muslim,42
2171,karen,42
2172,preparing,42
2173,investment,42
2174,unregistered,42
2175,dropped,42
2176,funded,42
2177,extend,42
2178,controversial,42
2179,mccarthy,41
2180,birthright,41
2181,roberts,41
2182,mary,41
2183,arrest,41
2184,governments,41
2185,fourth,41
2186,ranking,41
2187,traveled,41
2188,prescription,41
2189,happening,41
2190,plus,41
2191,addressing,41
2192,proof,41
2193,rising,41
2194,circumstances,41
2195,walked,41
2196,wish,41
2197,forcing,41
2198,kirstjen,41
2199,afghanistan,41
2200,alleges,41
2201,wide,41
2202,pressed,41
2203,zero,41
2204,opponent,41
2205,touch,41
2206,standards,41
2207,absolutely,41
2208,obtain,41
2209,possibly,41
2210,greatest,41
2211,occurred,41
2212,un,41
2213,secretly,41
2214,apologized,41
2215,material,41
2216,islamic,40
2217,marijuana,40
2218,eastern,40
2219,cutting,40
2220,frustration,40
2221,asserted,40
2222,confidential,40
2223,electronic,40
2224,democracy,40
2225,quite,40
2226,pursue,40
2227,difference,40
2228,production,40
2229,zeke,40
2230,stephanie,40
2231,answers,40
2232,urban,40
2233,expansion,40
2234,representative,40
2235,bit,40
2236,minutes,40
2237,relevant,40
2238,divide,40
2239,facility,40
2240,mission,40
2241,per,40
2242,deemed,40
2243,controversy,40
2244,factor,40
2245,guidelines,40
2246,traditional,40
2247,connected,40
2248,missing,40
2249,reportedly,40
2250,tremendous,40
2251,complaint,40
2252,trail,40
2253,refuse,40
2254,npr,40
2255,struck,40
2256,faith,40
2257,exact,40
2258,playboy,40
2259,apparent,40
2260,favorite,40
2261,closest,40
2262,romney,39
2263,prime,39
2264,surveillance,39
2265,walk,39
2266,tour,39
2267,credible,39
2268,unfair,39
2269,las,39
2270,explanation,39
2271,chambers,39
2272,appellate,39
2273,covered,39
2274,effectively,39
2275,choose,39
2276,grant,39
2277,arms,39
2278,grow,39
2279,net,39
2280,preserve,39
2281,completely,39
2282,hour,39
2283,establishment,39
2284,weighing,39
2285,loyalty,39
2286,somebody,39
2287,mixed,39
2288,broken,39
2289,sharp,39
2290,sharply,39
2291,cornyn,39
2292,hiring,39
2293,roger,39
2294,science,39
2295,racist,39
2296,maybe,39
2297,liberties,39
2298,furloughed,39
2299,grew,39
2300,positive,39
2301,kamala,39
2302,town,39
2303,heart,39
2304,steele,38
2305,corporations,38
2306,effects,38
2307,willingness,38
2308,counter,38
2309,priorities,38
2310,reducing,38
2311,african,38
2312,area,38
2313,manchin,38
2314,suit,38
2315,redistricting,38
2316,gay,38
2317,buzzfeed,38
2318,duties,38
2319,island,38
2320,gillibrand,38
2321,revenue,38
2322,pointing,38
2323,tea,38
2324,citizen,38
2325,requirements,38
2326,guide,38
2327,completed,38
2328,car,38
2329,totally,38
2330,yale,38
2331,settled,38
2332,improperly,38
2333,privately,38
2334,nonprofit,38
2335,holds,38
2336,door,38
2337,reduced,38
2338,expensive,38
2339,competing,38
2340,discrimination,38
2341,understanding,38
2342,significantly,38
2343,provision,38
2344,odds,38
2345,bar,38
2346,misleading,38
2347,minor,38
2348,ellis,38
2349,consideration,38
2350,sensitive,38
2351,watching,38
2352,essential,37
2353,british,37
2354,clearances,37
2355,retire,37
2356,crossings,37
2357,command,37
2358,complex,37
2359,clare,37
2360,interfered,37
2361,stayed,37
2362,encounter,37
2363,plenty,37
2364,filled,37
2365,disclosed,37
2366,thanks,37
2367,debt,37
2368,housing,37
2369,equal,37
2370,donors,37
2371,schedule,37
2372,nobody,37
2373,flights,37
2374,intent,37
2375,consistently,37
2376,season,37
2377,montana,37
2378,imposed,37
2379,nonpartisan,37
2380,murkowski,37
2381,mccain,37
2382,stopgap,37
2383,humanitarian,37
2384,trigger,37
2385,provisional,37
2386,commissioner,37
2387,opinions,37
2388,indictments,37
2389,embattled,37
2390,paris,37
2391,focusing,37
2392,colvin,37
2393,primaries,37
2394,kirsten,37
2395,proud,37
2396,formal,37
2397,farmers,37
2398,manhattan,37
2399,quick,37
2400,newspaper,37
2401,alan,37
2402,disaster,37
2403,counting,37
2404,assessment,37
2405,truth,37
2406,violations,37
2407,application,36
2408,gillespie,36
2409,assertion,36
2410,market,36
2411,withdrawal,36
2412,spy,36
2413,mnuchin,36
2414,ross,36
2415,charging,36
2416,contentious,36
2417,draw,36
2418,precedent,36
2419,runs,36
2420,unable,36
2421,army,36
2422,birth,36
2423,rarely,36
2424,jumped,36
2425,division,36
2426,earned,36
2427,lowest,36
2428,covering,36
2429,provisions,36
2430,opioid,36
2431,era,36
2432,broward,36
2433,hunt,36
2434,struggling,36
2435,preventing,36
2436,wealthy,36
2437,indication,36
2438,deals,36
2439,loans,36
2440,option,36
2441,violation,36
2442,conviction,36
2443,israel,35
2444,concrete,35
2445,poised,35
2446,generation,35
2447,stance,35
2448,surprise,35
2449,map,35
2450,renewed,35
2451,puts,35
2452,notion,35
2453,neil,35
2454,digital,35
2455,reviewed,35
2456,solution,35
2457,aggressively,35
2458,referendum,35
2459,embassy,35
2460,section,35
2461,direction,35
2462,illinois,35
2463,donations,35
2464,complicated,35
2465,begun,35
2466,type,35
2467,kremlin,35
2468,unrelated,35
2469,marine,35
2470,candidacy,35
2471,virtually,35
2472,cancer,35
2473,failure,35
2474,syrian,35
2475,releasing,35
2476,pair,35
2477,easy,35
2478,updated,35
2479,desire,35
2480,colorado,35
2481,aclu,35
2482,succeed,35
2483,compiled,35
2484,environment,35
2485,de,35
2486,expert,35
2487,grown,35
2488,suggestion,35
2489,jay,35
2490,fought,35
2491,midnight,35
2492,oath,35
2493,davis,35
2494,diverse,34
2495,missile,34
2496,denounced,34
2497,vegas,34
2498,miss,34
2499,id,34
2500,intense,34
2501,wage,34
2502,anybody,34
2503,surge,34
2504,ralph,34
2505,damage,34
2506,diplomatic,34
2507,touched,34
2508,manufacturing,34
2509,begins,34
2510,doj,34
2511,materials,34
2512,table,34
2513,removal,34
2514,surfaced,34
2515,headquarters,34
2516,christmas,34
2517,martha,34
2518,church,34
2519,blocking,34
2520,momentum,34
2521,except,34
2522,recall,34
2523,improve,34
2524,stronger,34
2525,replacement,34
2526,trafficking,34
2527,cyber,34
2528,welcome,34
2529,stock,34
2530,terrible,34
2531,complaints,34
2532,training,34
2533,jail,34
2534,conducting,34
2535,wade,34
2536,reaching,34
2537,refusing,34
2538,josh,34
2539,weak,34
2540,struggle,34
2541,privacy,34
2542,sets,34
2543,outreach,34
2544,mcdougal,34
2545,married,34
2546,pressing,34
2547,outspoken,34
2548,prospects,34
2549,holiday,34
2550,agreements,33
2551,finally,33
2552,gender,33
2553,drinking,33
2554,tactics,33
2555,originally,33
2556,gathering,33
2557,posed,33
2558,airport,33
2559,goods,33
2560,values,33
2561,ginsburg,33
2562,solid,33
2563,inquiry,33
2564,distance,33
2565,francisco,33
2566,justify,33
2567,falsely,33
2568,shifted,33
2569,suburbs,33
2570,ukraine,33
2571,dick,33
2572,uses,33
2573,actual,33
2574,consumer,33
2575,premiums,33
2576,essentially,33
2577,sharing,33
2578,priority,33
2579,write,33
2580,moments,33
2581,independence,33
2582,adds,33
2583,indeed,33
2584,removing,33
2585,fuel,33
2586,felony,33
2587,accuses,33
2588,importance,33
2589,winner,33
2590,leads,33
2591,steven,33
2592,audio,33
2593,credibility,33
2594,loan,33
2595,recorded,33
2596,anonymous,33
2597,lashed,33
2598,topics,33
2599,doors,32
2600,interior,32
2601,variety,32
2602,reimbursed,32
2603,encourage,32
2604,park,32
2605,transcripts,32
2606,girl,32
2607,latino,32
2608,investigative,32
2609,uncertainty,32
2610,regular,32
2611,nevada,32
2612,drafted,32
2613,highlighted,32
2614,honor,32
2615,investigated,32
2616,items,32
2617,coats,32
2618,scientists,32
2619,apparently,32
2620,activist,32
2621,wearing,32
2622,violate,32
2623,grounds,32
2624,centers,32
2625,listed,32
2626,counterintelligence,32
2627,decline,32
2628,assembly,32
2629,upset,32
2630,stewart,32
2631,strike,32
2632,christian,32
2633,achieve,32
2634,harm,32
2635,everybody,32
2636,northern,32
2637,reveal,32
2638,associated,32
2639,emotional,32
2640,author,32
2641,condemned,32
2642,ends,32
2643,insist,32
2644,handled,32
2645,criticize,32
2646,favored,32
2647,developments,32
2648,tv,32
2649,rebuke,32
2650,argues,32
2651,overturn,32
2652,barbara,32
2653,disputed,32
2654,shape,32
2655,advised,32
2656,requirement,32
2657,triggered,32
2658,runoff,32
2659,attempting,32
2660,conditions,32
2661,helps,32
2662,striking,32
2663,rely,32
2664,relatively,32
2665,rape,32
2666,longest,32
2667,explicitly,32
2668,abruptly,32
2669,weighed,32
2670,concerning,32
2671,journal,32
2672,impeach,32
2673,insists,32
2674,trouble,32
2675,lay,32
2676,advanced,32
2677,flight,31
2678,cite,31
2679,contract,31
2680,returning,31
2681,negotiators,31
2682,hart,31
2683,businessman,31
2684,seekers,31
2685,guidance,31
2686,migration,31
2687,confidentiality,31
2688,overwhelmingly,31
2689,raided,31
2690,ed,31
2691,threatening,31
2692,leaves,31
2693,challengers,31
2694,deb,31
2695,counselor,31
2696,criminals,31
2697,enforce,31
2698,beach,31
2699,modest,31
2700,persuade,31
2701,identity,31
2702,worst,31
2703,code,31
2704,rico,31
2705,melania,31
2706,eliminate,31
2707,nationwide,31
2708,serves,31
2709,recipients,31
2710,optimistic,31
2711,organized,31
2712,outlined,31
2713,issuing,31
2714,governing,31
2715,emissions,31
2716,notice,31
2717,nominees,31
2718,club,31
2719,retirement,31
2720,dossier,31
2721,game,31
2722,heavy,31
2723,informed,31
2724,videos,31
2725,correct,31
2726,rating,31
2727,breaking,31
2728,feels,31
2729,reopening,31
2730,incoming,30
2731,reunite,30
2732,embrace,30
2733,victories,30
2734,fine,30
2735,orders,30
2736,pew,30
2737,insisting,30
2738,follows,30
2739,kentucky,30
2740,unauthorized,30
2741,remark,30
2742,turkish,30
2743,finished,30
2744,presented,30
2745,southwest,30
2746,conway,30
2747,spotlight,30
2748,indiana,30
2749,alex,30
2750,suffered,30
2751,product,30
2752,stakes,30
2753,steady,30
2754,scandal,30
2755,restore,30
2756,description,30
2757,cars,30
2758,discovery,30
2759,alien,30
2760,images,30
2761,portion,30
2762,involve,30
2763,witnessed,30
2764,straight,30
2765,avenatti,30
2766,recalled,30
2767,substantial,30
2768,feeling,30
2769,halt,30
2770,endorsement,30
2771,destroy,30
2772,girls,30
2773,blow,30
2774,reading,30
2775,bolster,30
2776,mccaskill,30
2777,wrongly,30
2778,studies,30
2779,bigger,30
2780,abortions,30
2781,parenthood,30
2782,lengthy,30
2783,spokesperson,30
2784,prompting,30
2785,surprised,30
2786,delivering,30
2787,violating,30
2788,traffic,29
2789,warner,29
2790,mail,29
2791,backlog,29
2792,marriage,29
2793,dreamers,29
2794,carter,29
2795,paso,29
2796,signal,29
2797,harsh,29
2798,tougher,29
2799,commander,29
2800,proved,29
2801,reiterated,29
2802,duty,29
2803,experienced,29
2804,threaten,29
2805,clause,29
2806,gorsuch,29
2807,assured,29
2808,guard,29
2809,tariff,29
2810,plants,29
2811,fate,29
2812,captured,29
2813,deter,29
2814,fly,29
2815,cycle,29
2816,cleared,29
2817,biased,29
2818,reluctant,29
2819,opportunities,29
2820,quiet,29
2821,fit,29
2822,fundamental,29
2823,developed,29
2824,ideas,29
2825,proven,29
2826,describing,29
2827,majorities,29
2828,older,29
2829,tend,29
2830,pursued,29
2831,procedural,29
2832,replaced,29
2833,reasonable,29
2834,guarantee,29
2835,praise,29
2836,opposes,29
2837,vermont,29
2838,breaks,29
2839,recommended,29
2840,darlene,29
